mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rms,label
-10.346190373665534,-7.818616788557079,-32.358948119355325,5.237098518857382,1.3645279855057484,-10.974920809994705,4.998127679999182,-10.614762496184508,-15.07443387060796,3.207847880016815,-5.518741698976882,-7.112172231503226,2.593831739056012,0.06839002267573696,0.008963376775847614,angry
-10.616971742494185,-9.72562605895561,-31.176375562281045,8.202165643437917,-4.465847797968998,-8.866682860014322,3.531072070469896,-18.315047206994304,-8.219314711001546,1.8902116423760718,-10.800813610966777,-2.0747586486385146,-0.238134933446263,0.07630385487528345,0.006440619772997069,angry
-10.94581541275844,-13.71086573238235,-28.850219321334308,9.43882109675251,-9.050183242360852,-7.519904194815664,-3.4913548293380483,-20.990864565513377,-0.7532027214987352,-3.2723719186193456,-11.440979123050324,0.9843297090540473,-5.549961277172692,0.08090702947845806,0.004127733552368913,angry
-11.496069249584128,-13.091130618615166,-28.71305764390257,7.862354978947309,-1.7501960280364295,-11.801712284991632,1.9529888229400332,-19.2486283817605,-11.62226242881846,-0.31804256868990954,-11.870003203261893,-2.517458058829413,2.448314656252469,0.06757369614512472,0.004256600787717943,angry
-9.44099367091516,-9.878917690025217,-31.006882955541034,8.07408699428626,-4.41953418776965,-8.848781460182666,3.5559044608971155,-18.378002513300604,-8.145924176896548,1.8121510793649265,-10.768983302152103,-2.064915473251874,-0.2665356912928182,0.07630385487528345,0.011453447165618896,angry
-11.226660350426457,-9.570980853306606,-29.780143012589694,5.365580494900431,3.426970823670163,-10.866901824092652,5.565015839891623,-8.603147169720573,-14.419733762604373,0.8956294623929418,-5.4897804394321925,-6.726588417377445,3.8847867264362432,0.06759637188208617,0.005458395458869772,angry
-11.54290561393739,-12.982113179443205,-27.709444949322524,7.521737829592396,-1.7318349969817297,-9.867385086861741,2.990156437051476,-15.628962300531123,-9.909213957402619,0.5318809878190255,-7.816137181084468,-0.5695193103568975,1.7291029728422287,0.0701814058956916,0.003985597147017054,angry
-12.048351801182424,-10.430656407178741,-25.266152092664246,3.835896164056405,3.9171370539232795,-8.40770387830804,4.889536411184756,-10.759662619372726,-15.634565307487597,-0.4671055049268719,-5.405750758215002,-6.684771415222747,4.027181526351732,0.051111111111111114,0.004167539334771309,angry
-10.044648618908015,-9.753825620507092,-29.613719463380665,5.2376524330403695,3.4850031213984844,-10.876711460982653,5.563673356339062,-8.576697491119102,-14.376440584598479,0.852469124455544,-5.431755921905791,-6.752480976600759,3.883917332858387,0.06759637188208617,0.009706707842167822,angry
-9.167766083718096,-7.9643373108075695,-32.21781085311808,5.189963879247515,1.4371348249251292,-10.90425023321299,5.063815736576831,-10.588299145693847,-14.993836692997032,3.2270355339447154,-5.502244377950078,-7.062087811536212,2.6418730886038615,0.06839002267573696,0.015939508359865313,angry
-9.472457231648189,-9.42654107505736,-31.906590140208596,8.925354293718387,-4.724329890411911,-8.657914145086577,3.424765864645324,-18.03877223422618,-8.552533814787871,2.207409128403704,-10.971731201469336,-1.7659855895680947,0.024755459270993475,0.08607709750566893,0.011605649185263465,angry
-10.103197439769602,-9.32728343968962,-30.473214856035533,5.939918656114664,2.980536541149618,-10.168262237317617,5.382259181273814,-8.425549951072824,-14.569588525183653,1.1748167373000653,-5.84914145513756,-6.68244870927744,3.5731479427283714,0.07793650793650794,0.00959317782840661,angry
-7.999990451525487,-8.045146875544827,-32.164011057038465,5.193788104502192,1.4200915967992063,-10.832683227276725,5.041916318752636,-10.57681493834012,-14.933444991692499,3.206135147526658,-5.487185107907831,-7.035691859776814,2.682068498637015,0.06839002267573696,0.028345176128325125,angry
-10.10246014358187,4.641331297942893,-26.78288544501983,4.778595472528493,3.226882514933504,-12.31727416299132,6.243078527945457,-17.570264734750516,-23.652962520815404,3.6969926844552297,-9.407575139455023,-12.944321990379969,-1.3813192364271092,0.04727891156462585,0.00595062372369418,angry
-10.199153659205683,4.1752072776912135,-27.363789627563868,7.892409553924015,1.0382289245734746,-9.749139985332096,3.8868980427067603,-25.218930063412873,-9.462099289189444,7.365114471220569,-14.11005966720449,-6.3599416051727555,-2.517838695762428,0.05897959183673469,0.003992487811068983,angry
-10.545622842187695,1.5255570857062015,-27.155746518113006,9.575605887487951,-5.176710872146027,-9.619963476921157,-4.207259062354312,-28.40029054389191,1.257074584293704,-2.2040795333466288,-17.33591444977104,-0.8222745867685721,-9.200173142799372,0.06546485260770975,0.0027957603767733786,angry
-10.768856379745763,2.975633999020424,-29.23774988893629,4.419075845830383,4.286129985209057,-9.769207387651605,2.345839904192191,-24.547147589113102,-7.592608999152711,6.332043312656479,-12.966775011193738,-5.373575452667152,-3.9797244395638343,0.05981859410430839,0.0026783374149288875,angry
-9.044760895435916,3.968408489642504,-27.095695794162346,7.6470966516469145,1.213181554493588,-9.826241269133963,3.9239234945762678,-25.214351316164823,-9.447697290541939,7.34657468812841,-14.087996374185673,-6.359672767730468,-2.5437202375063426,0.05897959183673469,0.007100191082239551,angry
-10.466296553382639,5.526974206039693,-28.8751618111891,0.013085529727601906,5.0803452415136565,-12.350542280064005,3.7026742240727426,-19.46670545545099,-22.65043278001882,3.5784921712685547,-7.756760773584626,-9.628169670595282,-0.6903791649615145,0.05482993197278912,0.00374774051207725,angry
-10.782253708311966,3.808607643490685,-28.15515928468918,4.544899086804612,2.789100118686855,-10.403032071749088,2.0085154902497715,-26.24952696780655,-9.275578925308356,5.899593147150489,-11.462962018038,-2.9054962194547924,-5.08350026718633,0.058072562358276646,0.002759549237122072,angry
-10.965762024231388,5.190909596679062,-26.860391838787315,-1.1304539204110338,7.198184513288372,-11.638835224858184,3.422048985464354,-20.199419060627765,-23.090506242586564,2.7212301379579276,-7.659039920525032,-7.872249432663211,-0.8407655075282604,0.05526077097505669,0.0029284656085757504,angry
-9.311521919675213,5.283321733787098,-28.56273386105831,-0.2433960026272428,5.255951500682018,-12.414883761401793,3.7450532794392855,-19.47936586749883,-22.595994149230982,3.5465353715930306,-7.725325709373818,-9.617734423128551,-0.7103145793007932,0.05482993197278912,0.0066648373218373075,angry
-8.945067827761697,4.46537075245746,-26.55100403950512,4.563842030089539,3.415549096163851,-12.401682694790969,6.28148147156755,-17.57541937964187,-23.612895691090355,3.663906717239818,-9.330478522975701,-12.993276808955113,-1.3241304809805405,0.04727891156462585,0.01058217098198919,angry
-9.050219401535575,4.659013597362104,-27.923123525102785,8.47514672446125,0.5738832452564115,-9.6140363080882,4.037537673964943,-25.228591386354566,-9.331856686314952,7.742847391957442,-14.31681835266567,-5.938765853293477,-2.7785572364208093,0.06331065759637189,0.007085009238794614,angry
-9.318600556179524,5.922404837616554,-29.415604417893316,0.45767022278129654,4.690537730660548,-12.128451072281166,3.6165270164957266,-19.472431553952912,-22.569282682630707,3.590239764690084,-7.8419969940812395,-9.583200996583104,-0.7145926414317558,0.05959183673469388,0.006661083880602982,angry
